BUS_I,BUS_TYPE,PD,QD,GS,BS,BUS_AREA,VM,VA,BASE_KV,ZONE,VMAX,VMIN,LAM_P,LAM_Q,MU_VMAX,MU_VMIN
5259,1,9.21,2.61,0,0,5,1,-88.679958,161,16,1.1,0.9,18.4996759,0,0,0
5260,1,0,0,0,0,5,1,-72.3569563,500,18,1.1,0.9,18.4996759,0,0,0
5261,1,0,0,0,0,5,1,-73.5328897,161,18,1.1,0.9,18.4996759,0,0,0
5262,2,0,0,0,0,5,1,-67.957328,13.8,18,1.1,0.9,18.4996759,0,0,0
5263,2,0,0,0,0,5,1,-69.2173481,13.8,18,1.1,0.9,18.4996759,0,0,0
5264,1,12.13,3.44,0,80.93,5,1,-72.2261879,161,15,1.1,0.9,18.4996759,0,0,0
5265,1,103.94,29.45,0,0,5,1,-86.6811286,161,17,1.1,0.9,18.4996759,0,0,0
5266,1,136.12,38.57,0,0,5,1,-88.4170373,161,17,1.1,0.9,18.4996759,0,0,0
5267,1,39.32,11.14,0,0,5,1,-74.9992164,161,13,1.1,0.9,18.4996759,0,0,0
5268,1,32.23,9.13,0,0,5,1,-85.2431385,161,16,1.1,0.9,18.4996759,0,0,0
5269,1,86.96,24.64,0,0,5,1,-84.5473938,161,17,1.1,0.9,18.4996759,0,0,0
5270,1,22.41,6.35,0,0,5,1,-77.9021574,161,13,1.1,0.9,18.4996759,0,0,0
5271,1,10.01,2.83,0,0,5,1,-69.4818693,161,13,1.1,0.9,18.4996759,0,0,0
5272,1,18.83,5.33,0,0,5,1,-90.0317554,161,16,1.1,0.9,18.4996759,0,0,0
5273,1,116,32.87,0,0,5,1,-90.1631701,161,17,1.1,0.9,18.4996759,0,0,0
5274,1,11.87,3.36,0,0,5,1,-88.4736489,161,16,1.1,0.9,18.4996759,0,0,0
5275,1,4.75,1.35,0,0,5,1,-78.9169983,161,14,1.1,0.9,18.4996759,0,0,0
5276,1,10.54,2.99,0,0,5,1,-73.909344,161,14,1.1,0.9,18.4996759,0,0,0
5277,1,104.8,29.69,0,0,5,1,-89.0664512,161,16,1.1,0.9,18.4996759,0,0,0
5278,1,50.69,14.36,0,0,5,1,-69.4294926,161,13,1.1,0.9,18.4996759,0,0,0
5279,1,0,0,0,0,5,1,-67.9467626,500,13,1.1,0.9,18.4996759,0,0,0
5280,1,94.63,26.81,0,0,5,1,-69.1077071,161,13,1.1,0.9,18.4996759,0,0,0
5281,2,0,0,0,0,5,1,-67.0369478,13.8,13,1.1,0.9,18.4996759,0,0,0
5282,2,0,0,0,0,5,1,-67.1773087,13.8,13,1.1,0.9,18.4996759,0,0,0
5283,2,0,0,0,0,5,1,-67.9467626,13.8,13,1.1,0.9,18.4996759,0,0,0
5284,1,44.65,12.65,0,0,5,1,-87.9219756,161,16,1.1,0.9,18.4996759,0,0,0
5285,1,10.15,2.88,0,0,5,1,-79.0399249,161,12,1.1,0.9,18.4996759,0,0,0
5286,1,30.18,8.55,0,0,5,1,-71.4809429,161,18,1.1,0.9,18.4996759,0,0,0
5287,1,186.78,52.92,0,0,5,1,-89.2924992,161,17,1.1,0.9,18.4996759,0,0,0
5288,1,13.61,3.86,0,0,5,1,-85.216092,161,16,1.1,0.9,18.4996759,0,0,0
5289,1,69.76,19.77,0,250,5,1,-90.3789523,161,16,1.1,0.9,18.4996759,0,0,0
5290,1,30.34,8.6,0,0,5,1,-78.8559903,161,18,1.1,0.9,18.4996759,0,0,0
5291,1,144.17,40.85,0,0,5,1,-87.1229518,161,17,1.1,0.9,18.4996759,0,0,0
5292,1,62.05,17.58,0,0,5,1,-85.1213134,161,17,1.1,0.9,18.4996759,0,0,0
5293,1,62.97,17.84,0,0,5,1,-81.0705049,161,18,1.1,0.9,18.4996759,0,0,0
5294,1,111.16,31.49,0,0,5,1,-90.9037638,161,16,1.1,0.9,18.4996759,0,0,0
5295,1,0,0,0,0,5,1,-83.4854987,500,16,1.1,0.9,18.4996759,0,0,0
5296,1,102.32,28.99,0,0,5,1,-86.0236783,161,16,1.1,0.9,18.4996759,0,0,0
5297,2,0,0,0,0,5,1,-83.4854987,13.8,16,1.1,0.9,18.4996759,0,0,0
5298,2,0,0,0,0,5,1,-82.7725673,13.8,16,1.1,0.9,18.4996759,0,0,0
5299,2,0,0,0,0,5,1,-82.0181251,13.8,16,1.1,0.9,18.4996759,0,0,0
5300,2,0,0,0,0,5,1,-82.2678488,13.8,16,1.1,0.9,18.4996759,0,0,0
5301,2,0,0,0,0,5,1,-82.0222928,13.8,16,1.1,0.9,18.4996759,0,0,0
5302,2,0,0,0,0,5,1,-82.0801124,13.8,16,1.1,0.9,18.4996759,0,0,0
5303,2,0,0,0,0,5,1,-82.4372383,13.8,16,1.1,0.9,18.4996759,0,0,0
5304,1,0,0,0,0,5,1,-83.5807237,500,16,1.1,0.9,18.4996759,0,0,0
5305,1,189.42,53.67,0,0,5,1,-87.3896455,161,16,1.1,0.9,18.4996759,0,0,0
5306,1,40.81,11.56,0,0,5,1,-83.4356927,161,17,1.1,0.9,18.4996759,0,0,0
5307,1,143.56,40.67,0,0,5,1,-89.5452015,161,16,1.1,0.9,18.4996759,0,0,0
5308,1,15.35,4.35,0,0,5,1,-88.237837,161,16,1.1,0.9,18.4996759,0,0,0
5309,1,98.85,28.01,0,0,5,1,-90.4913458,161,16,1.1,0.9,18.4996759,0,0,0
5310,1,69.99,19.83,0,0,5,1,-88.7633272,161,17,1.1,0.9,18.4996759,0,0,0
5311,1,40.96,11.61,0,0,5,1,-90.9123124,161,16,1.1,0.9,18.4996759,0,0,0
5312,1,81.81,23.18,0,0,5,1,-85.569748,161,17,1.1,0.9,18.4996759,0,0,0
5313,1,16.12,4.57,0,0,5,1,-86.0003579,161,16,1.1,0.9,18.4996759,0,0,0
5314,1,11.99,3.4,0,0,5,1,-74.4931193,161,13,1.1,0.9,18.4996759,0,0,0
5315,1,31.74,8.99,0,0,5,1,-87.8241548,161,17,1.1,0.9,18.4996759,0,0,0
5316,1,176.19,49.92,0,471.17,5,1,-89.7334474,161,16,1.1,0.9,18.4996759,0,0,0
5317,1,0,0,0,0,5,1,-73.7128489,500,18,1.1,0.9,18.4996759,0,0,0
5318,1,0,0,0,0,5,1,-77.0060358,161,18,1.1,0.9,18.4996759,0,0,0
5319,2,0,0,0,0,5,1,-72.8577431,13.2,18,1.1,0.9,18.4996759,0,0,0
5320,2,0,0,0,0,5,1,-73.7128489,13.2,18,1.1,0.9,18.4996759,0,0,0
5321,2,0,0,0,0,5,1,-72.8947841,13.2,18,1.1,0.9,18.4996759,0,0,0
5322,1,0,0,0,0,5,1,-83.1211109,500,17,1.1,0.9,18.4996759,0,0,0
5323,1,219.44,62.17,0,0,5,1,-87.4192917,161,17,1.1,0.9,18.4996759,0,0,0
5324,2,0,0,0,0,5,1,-79.753604,13.8,17,1.1,0.9,18.4996759,0,0,0
5325,2,0,0,0,0,5,1,-79.7519764,13.8,17,1.1,0.9,18.4996759,0,0,0
5326,2,0,0,0,0,5,1,-81.9638865,13.8,17,1.1,0.9,18.4996759,0,0,0
5327,1,4.01,1.14,0,0,5,1,-76.5912691,161,14,1.1,0.9,18.4996759,0,0,0
5328,1,13.64,3.86,0,0,5,1,-75.738005,161,13,1.1,0.9,18.4996759,0,0,0
5329,1,148.25,42,0,0,5,1,-89.4409744,161,16,1.1,0.9,18.4996759,0,0,0
5330,1,64.78,18.35,0,0,5,1,-87.6611916,161,17,1.1,0.9,18.4996759,0,0,0
5331,1,26.36,7.47,0,0,5,1,-88.7645579,161,16,1.1,0.9,18.4996759,0,0,0
5332,1,85.12,24.12,0,0,5,1,-88.0249872,161,17,1.1,0.9,18.4996759,0,0,0
5333,1,108.12,30.63,0,0,5,1,-88.3365899,161,14,1.1,0.9,18.4996759,0,0,0
5334,1,23.95,6.78,0,0,5,1,-57.8046217,161,15,1.1,0.9,18.4996759,0,0,0
5335,1,166.71,47.23,0,0,5,1,-90.5895561,161,17,1.1,0.9,18.4996759,0,0,0
5336,1,74.14,21.01,0,0,5,1,-88.0438586,161,16,1.1,0.9,18.4996759,0,0,0
5337,1,18.78,5.32,0,0,5,1,-73.348497,161,12,1.1,0.9,18.4996759,0,0,0
5338,1,80.26,22.74,0,0,5,1,-83.9952854,161,18,1.1,0.9,18.4996759,0,0,0
5339,1,80.01,22.67,0,200,5,1,-89.5876536,161,17,1.1,0.9,18.4996759,0,0,0
5340,1,33.94,9.62,0,0,5,1,-90.1978565,161,16,1.1,0.9,18.4996759,0,0,0
5341,1,38.7,10.97,0,0,5,1,-88.8423592,161,17,1.1,0.9,18.4996759,0,0,0
5342,2,0,0,0,0,5,1,-87.6340462,13.8,17,1.1,0.9,18.4996759,0,0,0
5343,2,0,0,0,0,5,1,-83.0940885,13.8,17,1.1,0.9,18.4996759,0,0,0
5344,1,94.71,26.84,0,0,5,1,-91.1850966,161,16,1.1,0.9,18.4996759,0,0,0
5345,1,33.12,9.38,0,0,5,1,-81.5165798,161,14,1.1,0.9,18.4996759,0,0,0
5346,1,91.3,25.87,0,260,5,1,-87.2145759,161,17,1.1,0.9,18.4996759,0,0,0
5347,1,18.68,5.29,0,0,5,1,-60.8549493,161,15,1.1,0.9,18.4996759,0,0,0
5348,1,9.25,2.62,0,0,5,1,-84.1188597,161,14,1.1,0.9,18.4996759,0,0,0
5349,1,60.83,17.23,0,0,5,1,-88.2079561,161,16,1.1,0.9,18.4996759,0,0,0
5350,1,0,0,0,0,5,1,-83.7050289,500,16,1.1,0.9,18.4996759,0,0,0
5351,1,174.28,49.38,0,0,5,1,-87.0126119,161,16,1.1,0.9,18.4996759,0,0,0
5352,1,41.84,11.85,0,0,5,1,-89.1136634,161,16,1.1,0.9,18.4996759,0,0,0
5353,1,56.58,16.03,0,0,5,1,-88.0264617,161,17,1.1,0.9,18.4996759,0,0,0
5354,1,77.72,22.02,0,0,5,1,-90.3940976,161,16,1.1,0.9,18.4996759,0,0,0
5355,1,5.65,1.6,0,0,5,1,-84.9833821,161,14,1.1,0.9,18.4996759,0,0,0
5356,1,122.43,34.69,0,0,5,1,-90.0530077,161,16,1.1,0.9,18.4996759,0,0,0
5357,1,91.04,25.79,0,0,5,1,-88.7472904,161,16,1.1,0.9,18.4996759,0,0,0
5358,1,0,0,0,0,5,1,-69.8672025,500,13,1.1,0.9,18.4996759,0,0,0
5359,1,0,0,0,0,5,1,-72.012298,161,13,1.1,0.9,18.4996759,0,0,0
5360,2,0,0,0,0,5,1,-67.9266632,13.8,13,1.1,0.9,18.4996759,0,0,0
5361,1,0,0,0,0,5,1,-74.8093306,500,12,1.1,0.9,18.4996759,0,0,0
5362,1,33.91,9.61,0,0,5,1,-75.7922375,161,12,1.1,0.9,18.4996759,0,0,0
5363,2,0,0,0,0,5,1,-74.6129894,13.8,12,1.1,0.9,18.4996759,0,0,0
5364,2,0,0,0,0,5,1,-73.6505989,13.8,12,1.1,0.9,18.4996759,0,0,0
5365,2,0,0,0,0,5,1,-72.3977507,13.8,12,1.1,0.9,18.4996759,0,0,0
5366,2,0,0,0,0,5,1,-72.0665099,13.8,12,1.1,0.9,18.4996759,0,0,0
5367,2,0,0,0,0,5,1,-72.1471811,13.8,12,1.1,0.9,18.4996759,0,0,0
5368,2,0,0,0,0,5,1,-73.0382312,13.8,12,1.1,0.9,18.4996759,0,0,0
5369,2,0,0,0,0,5,1,-71.9222796,13.8,12,1.1,0.9,18.4996759,0,0,0
5370,1,105.99,30.03,0,0,5,1,-87.8013987,161,17,1.1,0.9,18.4996759,0,0,0
5371,1,69,19.55,0,0,5,1,-86.4848036,161,16,1.1,0.9,18.4996759,0,0,0
5372,1,39.8,11.28,0,0,5,1,-90.8996938,161,16,1.1,0.9,18.4996759,0,0,0
5373,1,156.99,44.48,0,0,5,1,-90.2887136,161,17,1.1,0.9,18.4996759,0,0,0
5374,1,69.09,19.58,0,0,5,1,-87.256571,161,16,1.1,0.9,18.4996759,0,0,0
5375,1,62.09,17.59,0,0,5,1,-87.3138542,161,17,1.1,0.9,18.4996759,0,0,0
5376,1,47.85,13.56,0,0,5,1,-87.9861911,161,17,1.1,0.9,18.4996759,0,0,0
5377,1,57.62,16.33,0,0,5,1,-72.3766018,161,13,1.1,0.9,18.4996759,0,0,0
5378,1,68.06,19.28,0,113.05,5,1,-75.5251866,161,13,1.1,0.9,18.4996759,0,0,0
5379,1,164.73,46.67,0,0,5,1,-89.1738474,161,17,1.1,0.9,18.4996759,0,0,0
5380,1,0,0,0,0,5,1,-79.8992446,500,14,1.1,0.9,18.4996759,0,0,0
5381,1,79.8,22.61,0,0,5,1,-81.6363903,161,14,1.1,0.9,18.4996759,0,0,0
5382,2,0,0,0,0,5,1,-78.1796607,13.8,14,1.1,0.9,18.4996759,0,0,0
5383,2,0,0,0,0,5,1,-77.9401644,13.8,14,1.1,0.9,18.4996759,0,0,0
5384,1,0,0,0,0,5,1,-83.364007,500,16,1.1,0.9,18.4996759,0,0,0
5385,1,240.97,68.28,0,0,5,1,-86.0345996,161,16,1.1,0.9,18.4996759,0,0,0
5386,1,63.55,18,0,160,5,1,-89.7589294,161,16,1.1,0.9,18.4996759,0,0,0
5387,1,77.75,22.03,0,0,5,1,-88.6726737,161,17,1.1,0.9,18.4996759,0,0,0
5388,1,0,0,0,0,5,1,-73.6033834,500,13,1.1,0.9,18.4996759,0,0,0
5389,1,87.47,24.78,0,0,5,1,-74.8493445,161,13,1.1,0.9,18.4996759,0,0,0
5390,1,0,0,0,0,5,1,-69.3763662,161,13,1.1,0.9,18.4996759,0,0,0
5391,1,0,0,0,0,5,1,-69.194455,115,13,1.1,0.9,18.4996759,0,0,0
5392,1,7.49,2.12,0,0,5,1,-70.5203855,115,13,1.1,0.9,18.4996759,0,0,0
5393,1,14.92,4.23,0,0,5,1,-76.7830866,161,13,1.1,0.9,18.4996759,0,0,0
5394,1,0,0,0,0,5,1,-57.0701208,500,15,1.1,0.9,18.4996759,0,0,0
5395,1,0,0,0,0,5,1,-54.640049,230,15,1.1,0.9,18.4996759,0,0,0
5396,1,0,0,0,0,5,1,-57.3343981,161,15,1.1,0.9,18.4996759,0,0,0
5397,1,0,0,0,0,5,1,-55.0164223,115,15,1.1,0.9,18.4996759,0,0,0
5398,1,0,0,0,0,5,1,-55.0164223,115,15,1.1,0.9,18.4996759,0,0,0
5399,2,0,0,0,0,5,1,-56.3094059,13.8,15,1.1,0.9,18.4996759,0,0,0
5400,1,108.27,30.68,0,0,5,1,-87.6335937,161,16,1.1,0.9,18.4996759,0,0,0
5401,1,0,0,0,0,5,1,-74.504513,500,18,1.1,0.9,18.4996759,0,0,0
5402,1,65.97,18.69,0,0,5,1,-78.1226784,161,18,1.1,0.9,18.4996759,0,0,0
5403,2,0,0,0,0,5,1,-72.9903781,18,18,1.1,0.9,18.4996759,0,0,0
5404,2,0,0,0,0,5,1,-73.4805767,18,18,1.1,0.9,18.4996759,0,0,0
5405,2,0,0,0,0,5,1,-73.4708445,18,18,1.1,0.9,18.4996759,0,0,0
5406,2,0,0,0,0,5,1,-73.0364783,18,18,1.1,0.9,18.4996759,0,0,0
5407,1,21.28,6.03,0,0,5,1,-75.7999528,161,18,1.1,0.9,18.4996759,0,0,0
5408,1,26.57,7.53,0,0,5,1,-87.4662152,161,16,1.1,0.9,18.4996759,0,0,0
5409,1,92.56,26.22,0,0,5,1,-88.3650382,161,17,1.1,0.9,18.4996759,0,0,0
5410,1,0,0,0,0,5,1,-67.4308353,500,13,1.1,0.9,18.4996759,0,0,0
5411,1,120.07,34.02,0,174.61,5,1,-70.0118529,161,13,1.1,0.9,18.4996759,0,0,0
5412,1,144.59,40.97,0,0,5,1,-89.0563446,161,16,1.1,0.9,18.4996759,0,0,0
5413,1,0,0,0,0,5,1,-69.6754568,500,12,1.1,0.9,18.4996759,0,0,0
5414,1,0,0,0,0,5,1,-70.6404059,161,12,1.1,0.9,18.4996759,0,0,0
5415,2,0,0,0,0,5,1,-67.4484157,13.8,12,1.1,0.9,18.4996759,0,0,0
5416,2,0,0,0,0,5,1,-67.4232513,13.8,12,1.1,0.9,18.4996759,0,0,0
5417,2,0,0,0,0,5,1,-67.6902726,13.8,12,1.1,0.9,18.4996759,0,0,0
5418,2,0,0,0,0,5,1,-67.804965,13.8,12,1.1,0.9,18.4996759,0,0,0
5419,2,0,0,0,0,5,1,-68.5788912,13.8,12,1.1,0.9,18.4996759,0,0,0
5420,1,14.67,4.16,0,0,5,1,-86.4229377,161,17,1.1,0.9,18.4996759,0,0,0
5421,1,2.01,0.57,0,167.52,5,1,-87.6716851,161,16,1.1,0.9,18.4996759,0,0,0
5422,1,182.95,51.83,0,479.28,5,1,-89.6178475,161,17,1.1,0.9,18.4996759,0,0,0
5423,2,0,0,0,0,5,1,-88.9190315,13.8,17,1.1,0.9,18.4996759,0,0,0
5424,2,0,0,0,0,5,1,-89.6178475,13.8,17,1.1,0.9,18.4996759,0,0,0
5425,1,52.93,15,0,0,5,1,-89.230629,161,16,1.1,0.9,18.4996759,0,0,0
5426,1,43.86,12.43,0,0,5,1,-85.2760424,161,14,1.1,0.9,18.4996759,0,0,0
5427,1,25.31,7.17,0,0,5,1,-86.2320746,161,14,1.1,0.9,18.4996759,0,0,0
5428,1,85.26,24.16,0,0,5,1,-87.5868322,161,17,1.1,0.9,18.4996759,0,0,0
5429,1,106.17,30.08,0,0,5,1,-88.3858607,161,17,1.1,0.9,18.4996759,0,0,0
5430,1,60.59,17.17,0,0,5,1,-83.4193208,161,12,1.1,0.9,18.4996759,0,0,0
5431,1,84.43,23.92,0,0,5,1,-89.1142737,161,16,1.1,0.9,18.4996759,0,0,0
5432,1,42.02,11.91,0,0,5,1,-82.0378932,161,12,1.1,0.9,18.4996759,0,0,0
5433,1,116.98,33.14,0,0,5,1,-89.4058617,161,17,1.1,0.9,18.4996759,0,0,0
5434,1,9.96,2.82,0,0,5,1,-85.8615032,161,17,1.1,0.9,18.4996759,0,0,0
5435,1,4.5,1.27,0,0,5,1,-72.4649365,161,12,1.1,0.9,18.4996759,0,0,0
5436,1,72.89,20.65,0,0,5,1,-90.4893003,161,16,1.1,0.9,18.4996759,0,0,0
5437,1,9.01,2.55,0,0,5,1,-78.0502893,161,13,1.1,0.9,18.4996759,0,0,0
5438,1,50.24,14.24,0,0,5,1,-87.8634679,161,17,1.1,0.9,18.4996759,0,0,0
5439,1,113.9,32.27,0,0,5,1,-82.9328718,161,14,1.1,0.9,18.4996759,0,0,0
5440,1,167.12,47.35,0,200,5,1,-89.5138912,161,17,1.1,0.9,18.4996759,0,0,0
5441,1,145.18,41.13,0,0,5,1,-85.8966764,161,17,1.1,0.9,18.4996759,0,0,0
5442,1,43.72,12.39,0,0,5,1,-88.3482468,161,17,1.1,0.9,18.4996759,0,0,0
5443,1,52.34,14.83,0,0,5,1,-87.5670492,161,17,1.1,0.9,18.4996759,0,0,0
5444,2,0,0,0,0,5,1,-80.4198057,500,17,1.1,0.9,18.4996759,0,0,0
5445,1,0,0,0,0,5,1,-83.7944202,161,17,1.1,0.9,18.4996759,0,0,0
5446,1,40.66,11.52,0,0,5,1,-76.1576661,161,13,1.1,0.9,18.4996759,0,0,0
5447,1,154.46,43.76,0,0,5,1,-87.6551737,161,17,1.1,0.9,18.4996759,0,0,0
5448,1,0,0,0,0,5,1,-83.2114165,500,17,1.1,0.9,18.4996759,0,0,0
5449,1,266.99,75.65,0,0,5,1,-86.6213428,161,17,1.1,0.9,18.4996759,0,0,0
5450,1,17.1,4.84,0,0,5,1,-88.3778003,161,16,1.1,0.9,18.4996759,0,0,0
5451,1,0,0,0,0,5,1,-67.218904,500,13,1.1,0.9,18.4996759,0,0,0
5452,1,106.6,30.2,0,0,5,1,-68.7791086,161,13,1.1,0.9,18.4996759,0,0,0
5453,1,67.92,19.24,0,0,5,1,-84.5699562,161,17,1.1,0.9,18.4996759,0,0,0
5454,1,47.76,13.53,0,0,5,1,-86.2054292,161,16,1.1,0.9,18.4996759,0,0,0
5455,1,9.47,2.68,0,0,5,1,-80.4577417,161,12,1.1,0.9,18.4996759,0,0,0
5456,1,12.62,3.58,0,0,5,1,-64.1386843,161,15,1.1,0.9,18.4996759,0,0,0
5457,1,103.54,29.34,0,0,5,1,-88.9496024,161,17,1.1,0.9,18.4996759,0,0,0
5458,1,0,0,0,0,5,1,-69.2772438,161,13,1.1,0.9,18.4996759,0,0,0
5459,1,0,0,0,0,5,1,-68.8848229,115,13,1.1,0.9,18.4996759,0,0,0
5460,1,14.16,4.01,0,0,5,1,-71.7011983,115,13,1.1,0.9,18.4996759,0,0,0
5461,1,72.8,20.63,0,0,5,1,-71.005445,161,13,1.1,0.9,18.4996759,0,0,0
5462,1,86.05,24.38,0,0,5,1,-88.9481897,161,16,1.1,0.9,18.4996759,0,0,0
5463,1,160.33,45.43,0,0,5,1,-90.2166823,161,17,1.1,0.9,18.4996759,0,0,0
5464,1,0,0,0,0,5,1,-83.7579425,500,16,1.1,0.9,18.4996759,0,0,0
5465,1,218.17,61.81,0,0,5,1,-87.4286786,161,16,1.1,0.9,18.4996759,0,0,0
5466,1,7.44,2.11,0,0,5,1,-73.9374607,161,13,1.1,0.9,18.4996759,0,0,0
5467,1,28.23,8,0,0,5,1,-90.234489,161,16,1.1,0.9,18.4996759,0,0,0
5468,1,42.13,11.94,0,0,5,1,-89.1579561,161,17,1.1,0.9,18.4996759,0,0,0
5469,1,8.5,2.41,0,0,5,1,-87.9524216,161,17,1.1,0.9,18.4996759,0,0,0
5470,1,70.52,19.98,0,0,5,1,-75.9230027,161,13,1.1,0.9,18.4996759,0,0,0
5471,1,1.44,0.41,0,0,5,1,-71.3637936,161,12,1.1,0.9,18.4996759,0,0,0
5472,1,4.57,1.29,0,0,5,1,-63.2213882,161,15,1.1,0.9,18.4996759,0,0,0
5473,1,4.03,1.14,0,0,5,1,-78.9586522,161,18,1.1,0.9,18.4996759,0,0,0
5474,1,3.11,0.88,0,0,5,1,-79.37204,161,14,1.1,0.9,18.4996759,0,0,0
5475,1,59.28,16.8,0,0,5,1,-87.4302248,161,17,1.1,0.9,18.4996759,0,0,0
5476,1,10.97,3.11,0,0,5,1,-82.3802587,161,14,1.1,0.9,18.4996759,0,0,0
5477,1,79.03,22.39,0,0,5,1,-71.6371694,161,13,1.1,0.9,18.4996759,0,0,0
5478,1,137.94,39.08,0,120,5,1,-89.6216117,161,17,1.1,0.9,18.4996759,0,0,0
5479,1,0,0,0,0,5,1,-81.1588991,500,17,1.1,0.9,18.4996759,0,0,0
5480,1,179.23,50.78,0,0,5,1,-84.9397706,161,17,1.1,0.9,18.4996759,0,0,0
5481,1,58.18,16.49,0,0,5,1,-85.8447091,161,17,1.1,0.9,18.4996759,0,0,0
5482,1,69.18,19.6,0,260,5,1,-90.908561,161,16,1.1,0.9,18.4996759,0,0,0
5483,1,84.63,23.98,0,0,5,1,-87.4841987,161,17,1.1,0.9,18.4996759,0,0,0
5484,1,6.29,1.78,0,0,5,1,-60.2463306,161,15,1.1,0.9,18.4996759,0,0,0
5485,1,4.69,1.33,0,0,5,1,-80.0264427,161,14,1.1,0.9,18.4996759,0,0,0
6001,1,103.81,29.41,0,237.22,6,1,-58.9867243,115,22,1.1,0.9,18.4996759,0,0,0
6002,1,32.48,9.2,0,0,6,1,-59.5484408,115,26,1.1,0.9,18.4996759,0,0,0
6003,1,0,0,0,0,6,1,-55.1360984,500,25,1.1,0.9,18.4996759,0,0,0
6004,1,0,0,0,0,6,1,-50.3592369,230,25,1.1,0.9,18.4996759,0,0,0
6005,1,75.48,21.39,0,0,6,1,-53.4699463,115,25,1.1,0.9,18.4996759,0,0,0
6006,2,0,0,0,0,6,1,-53.6215819,13.8,25,1.1,0.9,18.4996759,0,0,0
6007,2,0,0,0,0,6,1,-55.1360984,13.8,25,1.1,0.9,18.4996759,0,0,0
6008,2,0,0,0,0,6,1,-53.4940767,13.8,25,1.1,0.9,18.4996759,0,0,0
6009,2,0,0,0,0,6,1,-52.3884109,13.8,25,1.1,0.9,18.4996759,0,0,0
6010,2,0,0,0,0,6,1,-53.2236261,13.8,25,1.1,0.9,18.4996759,0,0,0
6011,1,24.02,6.81,0,0,6,1,-54.9155473,115,22,1.1,0.9,18.4996759,0,0,0
6012,1,13.51,3.83,0,93.73,6,1,-57.3202562,115,25,1.1,0.9,18.4996759,0,0,0
6013,1,94.89,26.89,0,0,6,1,-60.4451901,115,26,1.1,0.9,18.4996759,0,0,0
6014,1,5.51,1.56,0,0,6,1,-56.5389227,115,24,1.1,0.9,18.4996759,0,0,0
6015,1,24.76,7.02,0,0,6,1,-58.5404405,115,26,1.1,0.9,18.4996759,0,0,0
6016,1,176.43,49.99,0,0,6,1,-59.5231284,115,26,1.1,0.9,18.4996759,0,0,0
6017,1,83.31,23.6,0,0,6,1,-57.716524,115,22,1.1,0.9,18.4996759,0,0,0
6018,1,2.46,0.7,0,0,6,1,-64.0231303,115,23,1.1,0.9,18.4996759,0,0,0
6019,1,59.07,16.74,0,0,6,1,-64.6313586,115,23,1.1,0.9,18.4996759,0,0,0
6020,1,16.53,4.68,0,0,6,1,-58.6052874,115,23,1.1,0.9,18.4996759,0,0,0
6021,1,0,0,0,0,6,1,-56.4669657,500,23,1.1,0.9,18.4996759,0,0,0
6022,1,0,0,0,0,6,1,-60.0296901,230,23,1.1,0.9,18.4996759,0,0,0
6023,1,132.89,37.65,0,0,6,1,-64.36409,115,23,1.1,0.9,18.4996759,0,0,0
6024,1,84.99,24.08,0,250,6,1,-66.3162495,115,23,1.1,0.9,18.4996759,0,0,0
6025,1,64.63,18.31,0,370.2,6,1,-59.4975381,115,26,1.1,0.9,18.4996759,0,0,0
6026,1,22.12,6.27,0,0,6,1,-58.5917976,115,26,1.1,0.9,18.4996759,0,0,0
6027,1,64.98,18.41,0,0,6,1,-60.1930659,115,23,1.1,0.9,18.4996759,0,0,0
6028,1,103.35,29.28,0,0,6,1,-63.7347164,115,23,1.1,0.9,18.4996759,0,0,0
6029,1,6.98,1.98,0,0,6,1,-47.6924764,115,24,1.1,0.9,18.4996759,0,0,0
6030,1,0,0,0,0,6,1,-38.0634474,230,24,1.1,0.9,18.4996759,0,0,0
6031,1,29.18,8.27,0,0,6,1,-40.7452374,115,24,1.1,0.9,18.4996759,0,0,0
6032,1,36.4,10.31,0,0,6,1,-66.7231359,115,23,1.1,0.9,18.4996759,0,0,0
6033,1,0,0,0,0,6,1,-61.5937959,500,23,1.1,0.9,18.4996759,0,0,0
6034,1,0,0,0,0,6,1,-62.1074479,230,23,1.1,0.9,18.4996759,0,0,0
6035,1,206.37,58.47,0,0,6,1,-64.5885765,115,23,1.1,0.9,18.4996759,0,0,0
6036,1,0,0,0,0,6,1,-54.122672,230,22,1.1,0.9,18.4996759,0,0,0
6037,1,147.53,41.8,0,0,6,1,-56.9223109,115,22,1.1,0.9,18.4996759,0,0,0
6038,1,0,0,0,0,6,1,-55.8678063,500,23,1.1,0.9,18.4996759,0,0,0
6039,1,0,0,0,0,6,1,-60.0919904,230,23,1.1,0.9,18.4996759,0,0,0
6040,1,80.78,22.89,0,0,6,1,-64.3747789,115,23,1.1,0.9,18.4996759,0,0,0
6041,2,0,0,0,0,6,1,-55.8678063,13.8,23,1.1,0.9,18.4996759,0,0,0
6042,2,0,0,0,0,6,1,-55.8678063,13.8,23,1.1,0.9,18.4996759,0,0,0
6043,1,148.3,42.02,0,0,6,1,-58.106595,115,26,1.1,0.9,18.4996759,0,0,0
6044,1,18.3,5.18,0,0,6,1,-59.2946472,115,26,1.1,0.9,18.4996759,0,0,0
6045,1,0,0,0,0,6,1,-52.081234,500,26,1.1,0.9,18.4996759,0,0,0
6046,1,0,0,0,0,6,1,-54.9347558,230,26,1.1,0.9,18.4996759,0,0,0
